id,date,category,cases,deaths,intensive
738,2020-10-03,18-39,3379,1,0
739,2020-10-03,40-64,3076,18,8
740,2020-10-03,65+,1121,133,16
741,2020-10-04,0-17,591,0,0
742,2020-10-04,18-39,3415,1,0
743,2020-10-04,40-64,3116,18,8
744,2020-10-04,65+,1136,134,17
745,2020-10-05,0-17,599,0,0
746,2020-10-05,18-39,3467,1,0
747,2020-10-05,40-64,3158,18,9
748,2020-10-05,65+,1151,137,16
749,2020-10-06,0-17,606,0,0
750,2020-10-06,18-39,3526,1,0
751,2020-10-06,40-64,3229,18,8
752,2020-10-06,65+,1176,139,16
753,2020-10-07,0-17,620,0,0
754,2020-10-07,18-39,3603,1,0
755,2020-10-07,40-64,3301,18,8
756,2020-10-07,65+,1195,139,16
757,2020-10-08,0-17,644,0,0
758,2020-10-08,18-39,3673,1,0
759,2020-10-08,40-64,3376,19,8
760,2020-10-08,65+,1219,140,17
761,2020-10-09,0-17,656,0,0
762,2020-10-09,18-39,3753,1,0
763,2020-10-09,40-64,3447,19,8
764,2020-10-09,65+,1237,141,19
765,2020-10-10,0-17,673,0,0
766,2020-10-10,18-39,3802,1,0
767,2020-10-10,40-64,3491,19,8
768,2020-10-10,65+,1259,141,21
769,2020-10-11,0-17,678,0,0
770,2020-10-11,18-39,3847,1,0
771,2020-10-11,40-64,3545,19,8
772,2020-10-11,65+,1276,149,18
773,2020-10-12,0-17,689,0,0
774,2020-10-12,18-39,3899,1,0
775,2020-10-12,40-64,3593,19,8
776,2020-10-12,65+,1290,154,17
777,2020-10-13,0-17,698,0,0
778,2020-10-13,18-39,3990,1,0
779,2020-10-13,40-64,3660,19,8
780,2020-10-13,65+,1312,157,17
781,2020-10-14,0-17,708,0,0
782,2020-10-14,18-39,4088,1,0
783,2020-10-14,40-64,3730,19,8
784,2020-10-14,65+,1344,159,14
785,2020-10-15,0-17,718,0,0
786,2020-10-15,18-39,4162,1,0
787,2020-10-15,40-64,3800,19,9
788,2020-10-15,65+,1365,161,15
789,2020-10-16,0-17,734,0,0
790,2020-10-16,18-39,4263,1,0
791,2020-10-16,40-64,3877,20,10
792,2020-10-16,65+,1391,163,14
793,2020-10-17,0-17,752,0,0
794,2020-10-17,18-39,4353,1,0
795,2020-10-17,40-64,3933,20,9
796,2020-10-17,65+,1407,167,15
797,2020-10-18,0-17,772,0,0
798,2020-10-18,18-39,4419,1,0
799,2020-10-18,40-64,4004,20,10
800,2020-10-18,65+,1436,172,14
801,2020-10-19,0-17,789,0,0
802,2020-10-19,18-39,4499,1,0
803,2020-10-19,40-64,4079,21,11
804,2020-10-19,65+,1449,175,15
805,2020-10-20,0-17,825,0,0
806,2020-10-20,18-39,4638,1,0
807,2020-10-20,40-64,4193,21,12
808,2020-10-20,65+,1475,177,15
809,2020-10-21,0-17,856,0,0
810,2020-10-21,18-39,4784,1,0
811,2020-10-21,40-64,4327,21,10
812,2020-10-21,65+,1507,179,17
813,2020-10-22,0-17,890,0,0
814,2020-10-22,18-39,4967,1,0
815,2020-10-22,40-64,4452,21,13
816,2020-10-22,65+,1539,183,18
817,2020-10-23,0-17,919,0,0
818,2020-10-23,18-39,5142,1,1
819,2020-10-23,40-64,4585,22,13
820,2020-10-23,65+,1578,186,16
821,2020-10-24,0-17,958,0,0
822,2020-10-24,18-39,5324,1,1
823,2020-10-24,40-64,4713,22,13
824,2020-10-24,65+,1624,190,15
825,2020-10-25,0-17,988,0,0
826,2020-10-25,18-39,5480,1,1
827,2020-10-25,40-64,4834,22,13
828,2020-10-25,65+,1659,194,13
829,2020-10-26,0-17,1017,0,0
830,2020-10-26,18-39,5627,1,1
831,2020-10-26,40-64,4937,23,13
832,2020-10-26,65+,1687,196,17
833,2020-10-27,0-17,1069,0,0
834,2020-10-27,18-39,5881,1,1
835,2020-10-27,40-64,5104,24,12
836,2020-10-27,65+,1731,200,19
837,2020-10-28,0-17,1122,0,0
838,2020-10-28,18-39,6181,1,1
839,2020-10-28,40-64,5375,24,12
840,2020-10-28,65+,1799,203,20
841,2020-10-29,0-17,1172,0,0
842,2020-10-29,18-39,6403,1,0
843,2020-10-29,40-64,5623,25,13
844,2020-10-29,65+,1841,208,20
845,2020-10-30,0-17,1232,0,0
846,2020-10-30,18-39,6735,1,0
847,2020-10-30,40-64,5923,26,14
848,2020-10-30,65+,1914,209,22
849,2020-10-31,0-17,1244,0,0
850,2020-10-31,18-39,6803,1,0
851,2020-10-31,40-64,5962,26,14
852,2020-10-31,65+,1928,211,23
853,2020-11-01,0-17,1302,0,0
854,2020-11-01,18-39,7144,1,0
855,2020-11-01,40-64,6271,26,14
856,2020-11-01,65+,2028,215,24
857,2020-11-02,0-17,1343,0,0
858,2020-11-02,18-39,7372,1,0
859,2020-11-02,40-64,6470,28,13
860,2020-11-02,65+,2115,220,22
861,2020-11-03,0-17,1486,0,0
862,2020-11-03,18-39,8171,1,0
863,2020-11-03,40-64,7150,28,14
864,2020-11-03,65+,2260,226,23
865,2020-11-04,0-17,1593,0,0
866,2020-11-04,18-39,8670,1,0
867,2020-11-04,40-64,7616,28,15
868,2020-11-04,65+,2381,230,26
869,2020-11-05,0-17,1736,0,0
870,2020-11-05,18-39,9197,1,0
871,2020-11-05,40-64,8121,31,17
872,2020-11-05,65+,2533,243,25
873,2020-11-06,0-17,1822,0,0
874,2020-11-06,18-39,9652,1,0
875,2020-11-06,40-64,8563,31,16
876,2020-11-06,65+,2679,247,28
877,2020-11-07,0-17,1929,0,0
878,2020-11-07,18-39,10116,1,0
879,2020-11-07,40-64,9026,31,17
880,2020-11-07,65+,2817,263,27
881,2020-11-08,0-17,2000,0,0
882,2020-11-08,18-39,10419,1,0
883,2020-11-08,40-64,9404,32,21
884,2020-11-08,65+,2947,280,34
885,2020-11-09,0-17,2065,0,0
886,2020-11-09,18-39,10633,1,0
887,2020-11-09,40-64,9671,37,21
888,2020-11-09,65+,3031,294,37
889,2020-11-10,0-17,2128,0,0
890,2020-11-10,18-39,11019,1,0
891,2020-11-10,40-64,10157,38,27
892,2020-11-10,65+,3192,310,44
893,2020-11-11,0-17,2200,0,0
894,2020-11-11,18-39,11496,1,0
895,2020-11-11,40-64,10681,39,31
896,2020-11-11,65+,3378,327,51
897,2020-11-12,0-17,2291,0,0
898,2020-11-12,18-39,11981,1,0
899,2020-11-12,40-64,11356,39,35
900,2020-11-12,65+,3640,345,52
901,2020-11-13,0-17,2367,0,0
902,2020-11-13,18-39,12393,1,0
903,2020-11-13,40-64,12003,42,42
904,2020-11-13,65+,3847,354,56
905,2020-11-14,0-17,2436,0,0
906,2020-11-14,18-39,12803,1,0
907,2020-11-14,40-64,12570,43,48
908,2020-11-14,65+,4055,370,62
909,2020-11-15,0-17,2477,0,0
910,2020-11-15,18-39,13046,1,1
911,2020-11-15,40-64,12940,44,54
912,2020-11-15,65+,4184,393,64
913,2020-11-16,0-17,2529,0,0
914,2020-11-16,18-39,13334,2,1
915,2020-11-16,40-64,13451,48,55
916,2020-11-16,65+,4377,423,65
917,2020-11-17,0-17,2583,0,0
918,2020-11-17,18-39,13645,2,1
919,2020-11-17,40-64,14021,52,60
920,2020-11-17,65+,4594,448,76
921,2020-11-18,0-17,2656,0,0
922,2020-11-18,18-39,14080,2,0
923,2020-11-18,40-64,14758,55,62
924,2020-11-18,65+,4881,467,81
925,2020-11-19,0-17,2714,0,0
926,2020-11-19,18-39,14524,2,0
927,2020-11-19,40-64,15432,58,62
928,2020-11-19,65+,5181,488,86
929,2020-11-20,0-17,2772,0,0
930,2020-11-20,18-39,14867,2,0
931,2020-11-20,40-64,16002,60,62
932,2020-11-20,65+,5426,512,87
933,2020-11-21,0-17,2821,0,0
934,2020-11-21,18-39,15142,2,0
935,2020-11-21,40-64,16540,62,57
936,2020-11-21,65+,5643,544,82
937,2020-11-22,0-17,2863,0,0
938,2020-11-22,18-39,15329,3,1
939,2020-11-22,40-64,16861,64,55
940,2020-11-22,65+,5833,569,82
941,2020-11-23,0-17,2883,0,0
942,2020-11-23,18-39,15541,3,1
943,2020-11-23,40-64,17156,69,59
944,2020-11-23,65+,5991,607,83
945,2020-11-24,0-17,2910,0,0
946,2020-11-24,18-39,15812,3,1
947,2020-11-24,40-64,17596,72,59
948,2020-11-24,65+,6245,647,95
949,2020-11-25,0-17,2947,0,0
950,2020-11-25,18-39,16087,3,1
951,2020-11-25,40-64,18089,73,58
952,2020-11-25,65+,6494,683,104
953,2020-11-26,0-17,2994,0,0
954,2020-11-26,18-39,16360,3,1
955,2020-11-26,40-64,18514,74,63
956,2020-11-26,65+,6742,729,96
957,2020-11-27,0-17,3023,0,0
958,2020-11-27,18-39,16581,3,1
959,2020-11-27,40-64,18966,77,65
960,2020-11-27,65+,6976,764,98
961,2020-11-28,0-17,3052,0,0
962,2020-11-28,18-39,16794,3,1
963,2020-11-28,40-64,19375,81,68
964,2020-11-28,65+,7154,809,97
965,2020-11-29,0-17,3076,0,0
966,2020-11-29,18-39,16954,3,0
967,2020-11-29,40-64,19648,87,65
968,2020-11-29,65+,7286,847,94
969,2020-11-30,0-17,3091,0,0
970,2020-11-30,18-39,17088,3,0
971,2020-11-30,40-64,19880,92,70
972,2020-11-30,65+,7410,884,88
973,2020-12-01,0-17,3138,0,0
974,2020-12-01,18-39,17425,3,0
975,2020-12-01,40-64,20412,97,69
976,2020-12-01,65+,7631,920,95
977,2020-12-02,0-17,3177,0,0
978,2020-12-02,18-39,17694,3,1
979,2020-12-02,40-64,20900,101,68
980,2020-12-02,65+,7845,953,104
981,2020-12-03,0-17,3210,0,0
982,2020-12-03,18-39,17926,3,1
983,2020-12-03,40-64,21345,106,72
984,2020-12-03,65+,8045,979,104
985,2020-12-04,0-17,3242,0,0
986,2020-12-04,18-39,18149,3,3
987,2020-12-04,40-64,21711,108,71
988,2020-12-04,65+,8210,1008,102
989,2020-12-05,0-17,3277,0,0
990,2020-12-05,18-39,18316,4,2
991,2020-12-05,40-64,22038,112,71
992,2020-12-05,65+,8367,1042,98
993,2020-12-06,0-17,3292,0,0
994,2020-12-06,18-39,18445,4,3
995,2020-12-06,40-64,22224,115,71
996,2020-12-06,65+,8486,1080,95
997,2020-12-07,0-17,3323,0,0
998,2020-12-07,18-39,18583,4,3
999,2020-12-07,40-64,22488,116,65
1000,2020-12-07,65+,8663,1116,97
1001,2020-12-08,0-17,3351,0,0
1002,2020-12-08,18-39,18755,4,3
1003,2020-12-08,40-64,22781,118,65
1004,2020-12-08,65+,8798,1145,97
1005,2020-12-09,0-17,3374,0,0
1006,2020-12-09,18-39,19004,5,2
1007,2020-12-09,40-64,23160,122,68
1008,2020-12-09,65+,9002,1185,100
1009,2020-12-10,0-17,3401,0,0
1010,2020-12-10,18-39,19211,5,2
1011,2020-12-10,40-64,23513,130,61
1012,2020-12-10,65+,9201,1216,100
1013,2020-12-11,0-17,3433,0,0
1014,2020-12-11,18-39,19426,5,2
1015,2020-12-11,40-64,23843,139,62
1016,2020-12-11,65+,9351,1247,103
1017,2020-12-12,0-17,3458,0,0
1018,2020-12-12,18-39,19595,5,2
1019,2020-12-12,40-64,24087,141,62
1020,2020-12-12,65+,9485,1273,103
1021,2020-12-13,0-17,3478,0,0
1022,2020-12-13,18-39,19681,5,2
1023,2020-12-13,40-64,24240,144,62
1024,2020-12-13,65+,9580,1297,96
1025,2020-12-14,0-17,3494,0,0
1026,2020-12-14,18-39,19759,5,2
1027,2020-12-14,40-64,24370,146,64
1028,2020-12-14,65+,9648,1322,98
1029,2020-12-15,0-17,3517,0,0
1030,2020-12-15,18-39,19925,5,2
1031,2020-12-15,40-64,24644,151,64
1032,2020-12-15,65+,9788,1355,101
1033,2020-12-16,0-17,3533,0,0
1034,2020-12-16,18-39,20106,5,2
1035,2020-12-16,40-64,24891,154,60
1036,2020-12-16,65+,9917,1395,100
1037,2020-12-17,0-17,3553,0,0
1038,2020-12-17,18-39,20274,5,2
1039,2020-12-17,40-64,25149,157,62
1040,2020-12-17,65+,10046,1421,100
1041,2020-12-18,0-17,3576,0,0
1042,2020-12-18,18-39,20384,5,2
1043,2020-12-18,40-64,25358,164,62
1044,2020-12-18,65+,10159,1460,96
1045,2020-12-19,0-17,3600,0,0
1046,2020-12-19,18-39,20495,5,2
1047,2020-12-19,40-64,25571,167,65
1048,2020-12-19,65+,10253,1481,97
1049,2020-12-20,0-17,3611,0,0
1050,2020-12-20,18-39,20576,7,2
1051,2020-12-20,40-64,25686,170,64
1052,2020-12-20,65+,10326,1504,98
1053,2020-12-21,0-17,3624,0,0
1054,2020-12-21,18-39,20650,7,2
1055,2020-12-21,40-64,25778,172,62
1056,2020-12-21,65+,10389,1537,99
1057,2020-12-22,0-17,3646,0,0
1058,2020-12-22,18-39,20780,7,2
1059,2020-12-22,40-64,25958,176,58
1060,2020-12-22,65+,10473,1570,95
1061,2020-12-23,0-17,3661,0,0
1062,2020-12-23,18-39,20924,7,2
1063,2020-12-23,40-64,26181,177,61
1064,2020-12-23,65+,10584,1591,96
1065,2020-12-24,0-17,3682,0,0
1066,2020-12-24,18-39,21045,7,2
1067,2020-12-24,40-64,26393,180,59
1068,2020-12-24,65+,10678,1610,93
1069,2020-12-25,0-17,3694,0,0
1070,2020-12-25,18-39,21142,7,1
1071,2020-12-25,40-64,26536,181,60
1072,2020-12-25,65+,10747,1630,90
1073,2020-12-26,0-17,3698,0,0
1074,2020-12-26,18-39,21175,7,1
1075,2020-12-26,40-64,26592,183,61
1076,2020-12-26,65+,10778,1652,90
1077,2020-12-27,0-17,3705,0,0
1078,2020-12-27,18-39,21222,7,1
1079,2020-12-27,40-64,26665,186,60
1080,2020-12-27,65+,10816,1674,88
1081,2020-12-28,0-17,3725,0,0
1082,2020-12-28,18-39,21303,7,1
1083,2020-12-28,40-64,26794,189,60
1084,2020-12-28,65+,10883,1701,85
1085,2020-12-29,0-17,3747,0,0
1086,2020-12-29,18-39,21439,7,1
1087,2020-12-29,40-64,27063,191,58
1088,2020-12-29,65+,10991,1728,81
1089,2020-12-30,0-17,3774,0,0
1090,2020-12-30,18-39,21597,7,1
1091,2020-12-30,40-64,27268,193,59
1092,2020-12-30,65+,11102,1751,82
1093,2020-12-31,0-17,3800,0,0
1094,2020-12-31,18-39,21762,7,1
1095,2020-12-31,40-64,27437,198,61
1096,2020-12-31,65+,11201,1768,82
1097,2021-01-01,0-17,3813,0,0
1098,2021-01-01,18-39,21871,7,1
1099,2021-01-01,40-64,27556,201,58
1100,2021-01-01,65+,11258,1782,82
1101,2021-01-02,0-17,3821,0,0
1102,2021-01-02,18-39,21906,7,1
1103,2021-01-02,40-64,27607,205,57
1104,2021-01-02,65+,11285,1795,84
1105,2021-01-03,0-17,3832,0,0
1106,2021-01-03,18-39,21963,7,1
1107,2021-01-03,40-64,27692,205,58
1108,2021-01-03,65+,11323,1811,79
1109,2021-01-04,0-17,3843,0,0
1110,2021-01-04,18-39,22037,7,1
1111,2021-01-04,40-64,27762,210,54
1112,2021-01-04,65+,11372,1822,83
1113,2021-01-05,0-17,3866,0,0
1114,2021-01-05,18-39,22175,7,1
1115,2021-01-05,40-64,27966,212,52
1116,2021-01-05,65+,11456,1837,81
1117,2021-01-06,0-17,3887,0,0
1118,2021-01-06,18-39,22306,7,1
1119,2021-01-06,40-64,28139,212,50
1120,2021-01-06,65+,11538,1860,77
1121,2021-01-07,0-17,3912,0,0
1122,2021-01-07,18-39,22387,7,1
1123,2021-01-07,40-64,28238,217,50
1124,2021-01-07,65+,11582,1884,73
1125,2021-01-08,0-17,3941,0,0
1126,2021-01-08,18-39,22511,7,1
1127,2021-01-08,40-64,28371,221,47
1128,2021-01-08,65+,11661,1898,72
1129,2021-01-09,0-17,3974,0,0
1130,2021-01-09,18-39,22640,7,1
1131,2021-01-09,40-64,28547,224,44
1132,2021-01-09,65+,11750,1912,66
1133,2021-01-10,0-17,3991,0,0
1134,2021-01-10,18-39,22725,7,1
1135,2021-01-10,40-64,28647,224,43
1136,2021-01-10,65+,11794,1928,65
1137,2021-01-11,0-17,4006,0,0
1138,2021-01-11,18-39,22774,7,1
1139,2021-01-11,40-64,28754,226,42
1140,2021-01-11,65+,11844,1942,65
1141,2021-01-12,0-17,4035,0,0
1142,2021-01-12,18-39,22916,7,1
1143,2021-01-12,40-64,28937,228,37
1144,2021-01-12,65+,11924,1949,65
1145,2021-01-13,0-17,4049,0,0
1146,2021-01-13,18-39,23023,7,1
1147,2021-01-13,40-64,29092,232,36
1148,2021-01-13,65+,11996,1958,64
1149,2021-01-14,0-17,4076,0,0
1150,2021-01-14,18-39,23115,7,1
1151,2021-01-14,40-64,29217,235,34
1152,2021-01-14,65+,12053,1966,66
1153,2021-01-15,0-17,4100,0,0
1154,2021-01-15,18-39,23204,7,2
1155,2021-01-15,40-64,29338,237,32
1156,2021-01-15,65+,12102,1978,62
1157,2021-01-16,0-17,4108,0,0
1158,2021-01-16,18-39,23284,7,2
1159,2021-01-16,40-64,29434,239,32
1160,2021-01-16,65+,12163,1986,64
1161,2021-01-17,0-17,4117,0,0
1162,2021-01-17,18-39,23318,7,2
1163,2021-01-17,40-64,29482,243,32
1164,2021-01-17,65+,12186,1998,60
1165,2021-01-18,0-17,4127,0,0
1166,2021-01-18,18-39,23354,7,2
1167,2021-01-18,40-64,29550,248,31
1168,2021-01-18,65+,12215,2002,58
1169,2021-01-19,0-17,4140,0,0
1170,2021-01-19,18-39,23434,7,2
1171,2021-01-19,40-64,29669,249,32
1172,2021-01-19,65+,12247,2011,61
1173,2021-01-20,0-17,4160,0,0
1174,2021-01-20,18-39,23509,7,2
1175,2021-01-20,40-64,29790,251,30
1176,2021-01-20,65+,12286,2019,56
1177,2021-01-21,0-17,4184,0,0
1178,2021-01-21,18-39,23569,7,2
1179,2021-01-21,40-64,29892,251,31
1180,2021-01-21,65+,12330,2029,55
1181,2021-01-22,0-17,4207,0,0
1182,2021-01-22,18-39,23642,7,2
1183,2021-01-22,40-64,30003,253,28
1184,2021-01-22,65+,12391,2040,56
1185,2021-01-23,0-17,4228,0,0
1186,2021-01-23,18-39,23736,7,2
1187,2021-01-23,40-64,30121,253,31
1188,2021-01-23,65+,12453,2051,52
1189,2021-01-24,0-17,4235,0,0
1190,2021-01-24,18-39,23779,7,2
1191,2021-01-24,40-64,30194,254,30
1192,2021-01-24,65+,12493,2059,51
1193,2021-01-25,0-17,4250,0,0
1194,2021-01-25,18-39,23835,7,3
1195,2021-01-25,40-64,30272,254,27
1196,2021-01-25,65+,12555,2071,51
1197,2021-01-26,0-17,4277,0,0
1198,2021-01-26,18-39,23964,7,2
1199,2021-01-26,40-64,30450,256,27
1200,2021-01-26,65+,12625,2078,54
1201,2021-01-27,0-17,4328,0,0
1202,2021-01-27,18-39,24079,7,2
1203,2021-01-27,40-64,30631,260,23
1204,2021-01-27,65+,12714,2090,55
1205,2021-01-28,0-17,4356,0,0
1206,2021-01-28,18-39,24191,7,2
1207,2021-01-28,40-64,30780,260,22
1208,2021-01-28,65+,12774,2101,50
1209,2021-01-29,0-17,4417,0,0
1210,2021-01-29,18-39,24345,7,2
1211,2021-01-29,40-64,30988,261,21
1212,2021-01-29,65+,12856,2108,44
1213,2021-01-30,0-17,4445,0,0
1214,2021-01-30,18-39,24491,7,2
1215,2021-01-30,40-64,31154,261,21
1216,2021-01-30,65+,12963,2114,49
1217,2021-01-31,0-17,4473,0,0
1218,2021-01-31,18-39,24572,7,2
1219,2021-01-31,40-64,31255,261,20
1220,2021-01-31,65+,13005,2122,46
1221,2021-02-01,0-17,4501,0,0
1222,2021-02-01,18-39,24663,7,2
1223,2021-02-01,40-64,31349,263,20
1224,2021-02-01,65+,13053,2132,44
1225,2021-02-02,0-17,4581,0,0
1226,2021-02-02,18-39,24862,7,2
1227,2021-02-02,40-64,31611,263,19
1228,2021-02-02,65+,13173,2144,45
1229,2021-02-03,0-17,4643,1,0
1230,2021-02-03,18-39,25045,7,2
1231,2021-02-03,40-64,31847,264,20
1232,2021-02-03,65+,13264,2148,47
1233,2021-02-04,0-17,4719,1,0
1234,2021-02-04,18-39,25211,7,2
1235,2021-02-04,40-64,32063,265,19
1236,2021-02-04,65+,13350,2156,49
1237,2021-02-05,0-17,4793,1,0
1238,2021-02-05,18-39,25382,7,2
1239,2021-02-05,40-64,32270,266,19
1240,2021-02-05,65+,13482,2162,46
1241,2021-02-06,0-17,4846,1,0
1242,2021-02-06,18-39,25538,7,2
1243,2021-02-06,40-64,32501,267,18
1244,2021-02-06,65+,13571,2177,44
1245,2021-02-07,0-17,4896,1,0
1246,2021-02-07,18-39,25654,7,2
1247,2021-02-07,40-64,32634,267,21
1248,2021-02-07,65+,13627,2185,50
1249,2021-02-08,0-17,4941,1,0
1250,2021-02-08,18-39,25748,7,2
1251,2021-02-08,40-64,32769,268,21
1252,2021-02-08,65+,13673,2195,54
1253,2021-02-09,0-17,5047,1,0
1254,2021-02-09,18-39,25967,7,2
1255,2021-02-09,40-64,33056,270,19
1256,2021-02-09,65+,13795,2204,55
1257,2021-02-10,0-17,5162,1,0
1258,2021-02-10,18-39,26183,7,3
1259,2021-02-10,40-64,33319,270,20
1260,2021-02-10,65+,13918,2208,58
1261,2021-02-11,0-17,5259,1,0
1262,2021-02-11,18-39,26384,7,3
1263,2021-02-11,40-64,33582,271,19
1264,2021-02-11,65+,14014,2216,55
1265,2021-02-12,0-17,5337,1,0
1266,2021-02-12,18-39,26613,7,3
1267,2021-02-12,40-64,33857,272,20
1268,2021-02-12,65+,14125,2222,56
1269,2021-02-13,0-17,5393,1,0
1270,2021-02-13,18-39,26789,7,3
1271,2021-02-13,40-64,34113,272,23
1272,2021-02-13,65+,14233,2234,62
1273,2021-02-14,0-17,5425,1,0
1274,2021-02-14,18-39,26896,7,3
1275,2021-02-14,40-64,34227,274,24
1276,2021-02-14,65+,14308,2240,67
1277,2021-02-15,0-17,5455,1,0
1278,2021-02-15,18-39,26983,7,2
1279,2021-02-15,40-64,34379,275,26
1280,2021-02-15,65+,14376,2248,70
1281,2021-02-16,0-17,5490,1,0
1282,2021-02-16,18-39,27172,7,2
1283,2021-02-16,40-64,34638,275,27
1284,2021-02-16,65+,14469,2258,74
1285,2021-02-17,0-17,5528,1,0
1286,2021-02-17,18-39,27299,7,2
1287,2021-02-17,40-64,34796,275,26
1288,2021-02-17,65+,14529,2262,72
1289,2021-02-18,0-17,5585,1,0
1290,2021-02-18,18-39,27498,7,2
1291,2021-02-18,40-64,35095,279,24
1292,2021-02-18,65+,14682,2272,72
1293,2021-02-19,0-17,5647,1,0
1294,2021-02-19,18-39,27731,7,2
1295,2021-02-19,40-64,35410,280,25
1296,2021-02-19,65+,14802,2285,78
1297,2021-02-20,0-17,5712,1,0
1298,2021-02-20,18-39,27953,7,2
1299,2021-02-20,40-64,35700,281,22
1300,2021-02-20,65+,14916,2290,81
1301,2021-02-21,0-17,5750,1,0
1302,2021-02-21,18-39,28100,7,2
1303,2021-02-21,40-64,35866,281,25
1304,2021-02-21,65+,15015,2301,77
1305,2021-02-22,0-17,5775,1,0
1306,2021-02-22,18-39,28234,7,2
1307,2021-02-22,40-64,36033,281,31
1308,2021-02-22,65+,15085,2308,79
1309,2021-02-23,0-17,5844,1,0
1310,2021-02-23,18-39,28513,7,2
1311,2021-02-23,40-64,36492,282,31
1312,2021-02-23,65+,15282,2320,80
1313,2021-02-24,0-17,5923,1,0
1314,2021-02-24,18-39,28807,7,2
1315,2021-02-24,40-64,36873,282,30
1316,2021-02-24,65+,15454,2332,75
1317,2021-02-25,0-17,6008,1,0
1318,2021-02-25,18-39,29096,7,1
1319,2021-02-25,40-64,37256,284,33
1320,2021-02-25,65+,15579,2345,75
1321,2021-02-26,0-17,6078,1,0
1322,2021-02-26,18-39,29367,7,2
1323,2021-02-26,40-64,37626,284,33
1324,2021-02-26,65+,15719,2360,71
1325,2021-02-27,0-17,6147,1,0
1326,2021-02-27,18-39,29590,7,3
1327,2021-02-27,40-64,37995,285,34
1328,2021-02-27,65+,15842,2368,73
1329,2021-02-28,0-17,6223,1,0
1330,2021-02-28,18-39,29793,7,3
1331,2021-02-28,40-64,38253,286,36
1332,2021-02-28,65+,15954,2387,76
1333,2021-03-01,0-17,6263,1,0
1334,2021-03-01,18-39,29948,7,3
1335,2021-03-01,40-64,38497,287,35
1336,2021-03-01,65+,16056,2399,82
1337,2021-03-02,0-17,6376,1,0
1338,2021-03-02,18-39,30262,7,4
1339,2021-03-02,40-64,39000,287,38
1340,2021-03-02,65+,16224,2407,85
1341,2021-03-03,0-17,6494,1,0
1342,2021-03-03,18-39,30674,7,4
1343,2021-03-03,40-64,39578,287,39
1344,2021-03-03,65+,16465,2423,85
1345,2021-03-04,0-17,6615,1,0
1346,2021-03-04,18-39,31005,7,4
1347,2021-03-04,40-64,40045,288,40
1348,2021-03-04,65+,16641,2439,92
1349,2021-03-05,0-17,6711,1,0
1350,2021-03-05,18-39,31338,7,4
1351,2021-03-05,40-64,40511,288,42
1352,2021-03-05,65+,16825,2450,96
1353,2021-03-06,0-17,6830,1,0
1354,2021-03-06,18-39,31687,8,4
1355,2021-03-06,40-64,40977,288,43
1356,2021-03-06,65+,17044,2467,89
1357,2021-03-07,0-17,6863,1,0
1358,2021-03-07,18-39,31876,9,3
1359,2021-03-07,40-64,41240,290,48
1360,2021-03-07,65+,17134,2490,97
1361,2021-03-08,0-17,6925,1,0
1362,2021-03-08,18-39,32042,9,4
1363,2021-03-08,40-64,41471,291,49
1364,2021-03-08,65+,17247,2499,103
1365,2021-03-09,0-17,7028,1,0
1366,2021-03-09,18-39,32548,9,4
1367,2021-03-09,40-64,42147,292,53
1368,2021-03-09,65+,17517,2520,105
1369,2021-03-10,0-17,7139,1,0
1370,2021-03-10,18-39,32925,9,3
1371,2021-03-10,40-64,42733,293,56
1372,2021-03-10,65+,17746,2530,103
1373,2021-03-11,0-17,7234,1,0
1374,2021-03-11,18-39,33308,9,2
1375,2021-03-11,40-64,43273,296,54
1376,2021-03-11,65+,17993,2546,108
1377,2021-03-12,0-17,7320,1,0
1378,2021-03-12,18-39,33690,9,2
1379,2021-03-12,40-64,43781,303,56
1380,2021-03-12,65+,18189,2569,113
1381,2021-03-13,0-17,7431,1,0
1382,2021-03-13,18-39,34094,9,2
1383,2021-03-13,40-64,44307,305,56
1384,2021-03-13,65+,18418,2590,120
1385,2021-03-14,0-17,7504,1,0
1386,2021-03-14,18-39,34361,9,3
1387,2021-03-14,40-64,44650,309,60
1388,2021-03-14,65+,18567,2609,115
1389,2021-03-15,0-17,7553,1,0
1390,2021-03-15,18-39,34504,9,3
1391,2021-03-15,40-64,44885,311,63
1392,2021-03-15,65+,18712,2629,113
1393,2021-03-16,0-17,7603,1,0
1394,2021-03-16,18-39,34706,9,5
1395,2021-03-16,40-64,45208,312,65
1396,2021-03-16,65+,18847,2650,124
1397,2021-03-17,0-17,7713,1,0
1398,2021-03-17,18-39,35204,9,6
1399,2021-03-17,40-64,45959,314,67
1400,2021-03-17,65+,19121,2672,130
1401,2021-03-18,0-17,7818,1,0
1402,2021-03-18,18-39,35712,9,7
1403,2021-03-18,40-64,46610,319,74
1404,2021-03-18,65+,19421,2692,129
1405,2021-03-19,0-17,7930,1,0
1406,2021-03-19,18-39,36141,9,7
1407,2021-03-19,40-64,47146,323,73
1408,2021-03-19,65+,19658,2724,132
1409,2021-03-20,0-17,8024,1,0
1410,2021-03-20,18-39,36550,9,7
1411,2021-03-20,40-64,47696,323,73
1412,2021-03-20,65+,19842,2754,143
1413,2021-03-21,0-17,8089,1,0
1414,2021-03-21,18-39,36784,9,7
1415,2021-03-21,40-64,48034,324,74
1416,2021-03-21,65+,19982,2761,148
1417,2021-03-22,0-17,8138,1,0
1418,2021-03-22,18-39,37045,9,6
1419,2021-03-22,40-64,48400,327,74
